filename,sign_id,subject,repetition,sign_name,num_frames
033_001_002.npy,33,1,2,Hungry,49
056_007_001.npy,56,7,1,Help,62
064_009_004.npy,64,9,4,Find,71
034_009_005.npy,34,9,5,Map,133
053_008_001.npy,53,8,1,Appear,114
011_007_004.npy,11,7,4,Son,34
035_002_005.npy,35,2,5,Coin,112
056_002_005.npy,56,2,5,Help,108
063_006_002.npy,63,6,2,Give,80
028_008_004.npy,28,8,4,Where,109
049_010_004.npy,49,10,4,Yogurt,143
058_005_001.npy,58,5,1,Bathe,90
021_003_005.npy,21,3,5,Milk,116
054_005_001.npy,54,5,1,To land,51
016_002_005.npy,16,2,5,Learn,72
064_006_004.npy,64,6,4,Find,82
020_007_002.npy,20,7,2,Sweet milk,53
062_010_001.npy,62,10,1,Realize,67
020_003_003.npy,20,3,3,Sweet milk,69
019_006_001.npy,19,6,1,Bitter,39
002_007_004.npy,2,7,4,Red,59
027_006_001.npy,27,6,1,Last name,70
062_004_001.npy,62,4,1,Realize,89
039_007_005.npy,39,7,5,Name,82
061_010_004.npy,61,10,4,Run,74
013_001_004.npy,13,1,4,Away,75
059_005_005.npy,59,5,5,Buy,40
019_007_004.npy,19,7,4,Bitter,77
007_007_005.npy,7,7,5,Colors,47
016_007_004.npy,16,7,4,Learn,86
029_005_001.npy,29,5,1,Mock,60
020_007_003.npy,20,7,3,Sweet milk,44
062_010_003.npy,62,10,3,Realize,98
024_006_002.npy,24,6,2,Argentina,73
006_007_002.npy,6,7,2,Light-blue,102
059_001_002.npy,59,1,2,Buy,96
009_005_003.npy,9,5,3,Women,101
015_007_005.npy,15,7,5,Born,44
005_002_004.npy,5,2,4,Bright,78
002_006_003.npy,2,6,3,Red,71
022_008_004.npy,22,8,4,Water,85
032_009_002.npy,32,9,2,Photo,92
052_004_001.npy,52,4,1,Shut down,69
015_001_003.npy,15,1,3,Born,44
060_010_005.npy,60,10,5,Copy,78
015_009_001.npy,15,9,1,Born,47
026_009_002.npy,26,9,2,Country,64
026_009_004.npy,26,9,4,Country,62
028_002_003.npy,28,2,3,Where,73
011_008_003.npy,11,8,3,Son,49
008_003_002.npy,8,3,2,Pink,44
027_005_004.npy,27,5,4,Last name,65
052_001_004.npy,52,1,4,Shut down,91
048_006_005.npy,48,6,5,Spaghetti,100
027_001_002.npy,27,1,2,Last name,58
033_005_003.npy,33,5,3,Hungry,74
008_010_001.npy,8,10,1,Pink,56
062_005_002.npy,62,5,2,Realize,113
032_005_003.npy,32,5,3,Photo,87
025_005_003.npy,25,5,3,Uruguay,89
050_008_003.npy,50,8,3,Accept,71
038_003_001.npy,38,3,1,None,79
026_010_005.npy,26,10,5,Country,138
057_005_004.npy,57,5,4,Dance,82
014_008_004.npy,14,8,4,Drawer,80
026_003_003.npy,26,3,3,Country,77
005_001_002.npy,5,1,2,Bright,71
005_005_001.npy,5,5,1,Bright,93
058_001_005.npy,58,1,5,Bathe,94
021_005_001.npy,21,5,1,Milk,65
001_004_004.npy,1,4,4,Opaque,83
032_009_001.npy,32,9,1,Photo,90
005_010_003.npy,5,10,3,Bright,105
037_010_001.npy,37,10,1,Ship,113
057_002_001.npy,57,2,1,Dance,142
045_009_002.npy,45,9,2,Barbecue,105
002_001_002.npy,2,1,2,Red,60
005_004_002.npy,5,4,2,Bright,95
061_009_003.npy,61,9,3,Run,55
018_004_003.npy,18,4,3,Skimmer,69
049_010_003.npy,49,10,3,Yogurt,144
010_003_005.npy,10,3,5,Enemy,76
014_009_004.npy,14,9,4,Drawer,27
029_004_001.npy,29,4,1,Mock,42
041_008_002.npy,41,8,2,Perfume,111
024_002_003.npy,24,2,3,Argentina,55
004_004_005.npy,4,4,5,Yellow,62
022_007_005.npy,22,7,5,Water,74
026_006_003.npy,26,6,3,Country,144
061_003_003.npy,61,3,3,Run,84
004_006_003.npy,4,6,3,Yellow,69
051_009_001.npy,51,9,1,Thanks,108
059_010_003.npy,59,10,3,Buy,114
013_003_003.npy,13,3,3,Away,68
033_004_003.npy,33,4,3,Hungry,68
039_004_003.npy,39,4,3,Name,39
049_010_001.npy,49,10,1,Yogurt,142
057_010_004.npy,57,10,4,Dance,79
041_009_005.npy,41,9,5,Perfume,73
038_008_002.npy,38,8,2,None,75
034_001_004.npy,34,1,4,Map,167
044_007_001.npy,44,7,1,Rice,77
042_010_001.npy,42,10,1,Deaf,115
018_002_003.npy,18,2,3,Skimmer,72
046_009_002.npy,46,9,2,Candy,90
050_010_004.npy,50,10,4,Accept,109
049_003_004.npy,49,3,4,Yogurt,143
034_008_005.npy,34,8,5,Map,128
059_003_003.npy,59,3,3,Buy,53
042_007_002.npy,42,7,2,Deaf,114
056_004_003.npy,56,4,3,Help,80
055_008_003.npy,55,8,3,Catch,72
024_003_005.npy,24,3,5,Argentina,64
012_009_001.npy,12,9,1,Man,91
010_010_005.npy,10,10,5,Enemy,77
009_010_002.npy,9,10,2,Women,75
033_005_002.npy,33,5,2,Hungry,75
017_001_001.npy,17,1,1,Call,54
062_006_002.npy,62,6,2,Realize,78
054_008_003.npy,54,8,3,To land,103
003_002_002.npy,3,2,2,Green,71
050_008_005.npy,50,8,5,Accept,79
031_008_001.npy,31,8,1,Breakfast,104
057_001_001.npy,57,1,1,Dance,66
025_002_004.npy,25,2,4,Uruguay,74
028_006_003.npy,28,6,3,Where,96
022_003_002.npy,22,3,2,Water,98
047_007_002.npy,47,7,2,Chewing-gum,100
051_006_004.npy,51,6,4,Thanks,143
058_010_004.npy,58,10,4,Bathe,99
032_003_005.npy,32,3,5,Photo,93
021_005_002.npy,21,5,2,Milk,102
044_007_005.npy,44,7,5,Rice,77
010_005_003.npy,10,5,3,Enemy,65
035_008_005.npy,35,8,5,Coin,79
048_003_001.npy,48,3,1,Spaghetti,93
002_003_004.npy,2,3,4,Red,70
025_005_005.npy,25,5,5,Uruguay,94
024_005_003.npy,24,5,3,Argentina,61
025_001_004.npy,25,1,4,Uruguay,65
023_001_005.npy,23,1,5,Food,76
024_005_001.npy,24,5,1,Argentina,77
021_010_003.npy,21,10,3,Milk,77
059_010_001.npy,59,10,1,Buy,91
014_005_003.npy,14,5,3,Drawer,65
047_002_005.npy,47,2,5,Chewing-gum,73
037_003_002.npy,37,3,2,Ship,62
027_009_002.npy,27,9,2,Last name,65
011_001_002.npy,11,1,2,Son,50
038_009_005.npy,38,9,5,None,81
034_005_004.npy,34,5,4,Map,124
028_004_003.npy,28,4,3,Where,86
002_004_002.npy,2,4,2,Red,75
042_006_004.npy,42,6,4,Deaf,142
057_008_004.npy,57,8,4,Dance,83
027_009_005.npy,27,9,5,Last name,61
009_006_004.npy,9,6,4,Women,71
056_008_004.npy,56,8,4,Help,52
028_004_005.npy,28,4,5,Where,79
046_001_005.npy,46,1,5,Candy,95
039_009_001.npy,39,9,1,Name,76
038_009_004.npy,38,9,4,None,85
024_002_005.npy,24,2,5,Argentina,59
036_010_003.npy,36,10,3,Music,78
028_007_001.npy,28,7,1,Where,111
033_004_005.npy,33,4,5,Hungry,57
039_006_002.npy,39,6,2,Name,75
018_005_002.npy,18,5,2,Skimmer,71
013_004_001.npy,13,4,1,Away,132
001_007_005.npy,1,7,5,Opaque,49
031_002_005.npy,31,2,5,Breakfast,116
051_003_003.npy,51,3,3,Thanks,99
061_007_001.npy,61,7,1,Run,52
050_008_002.npy,50,8,2,Accept,74
044_007_004.npy,44,7,4,Rice,79
038_004_004.npy,38,4,4,None,46
027_001_001.npy,27,1,1,Last name,71
041_006_001.npy,41,6,1,Perfume,134
033_010_005.npy,33,10,5,Hungry,113
005_005_004.npy,5,5,4,Bright,95
022_004_004.npy,22,4,4,Water,76
035_005_004.npy,35,5,4,Coin,68
043_009_001.npy,43,9,1,Trap,73
044_003_001.npy,44,3,1,Rice,80
044_008_003.npy,44,8,3,Rice,74
042_001_003.npy,42,1,3,Deaf,114
062_006_003.npy,62,6,3,Realize,84
061_008_002.npy,61,8,2,Run,77
011_010_005.npy,11,10,5,Son,50
053_009_005.npy,53,9,5,Appear,57
023_002_001.npy,23,2,1,Food,77
062_007_002.npy,62,7,2,Realize,57
044_002_002.npy,44,2,2,Rice,74
023_010_004.npy,23,10,4,Food,60
050_006_002.npy,50,6,2,Accept,68
004_010_004.npy,4,10,4,Yellow,56
047_004_002.npy,47,4,2,Chewing-gum,64
020_001_005.npy,20,1,5,Sweet milk,79
007_007_004.npy,7,7,4,Colors,49
061_002_005.npy,61,2,5,Run,63
039_009_005.npy,39,9,5,Name,54
035_010_005.npy,35,10,5,Coin,115
044_009_004.npy,44,9,4,Rice,88
005_006_003.npy,5,6,3,Bright,95
050_002_004.npy,50,2,4,Accept,70
014_008_002.npy,14,8,2,Drawer,50
024_003_004.npy,24,3,4,Argentina,61
037_005_004.npy,37,5,4,Ship,82
019_003_001.npy,19,3,1,Bitter,68
001_006_001.npy,1,6,1,Opaque,53
022_005_003.npy,22,5,3,Water,81
044_007_002.npy,44,7,2,Rice,111
007_008_005.npy,7,8,5,Colors,55
043_006_004.npy,43,6,4,Trap,79
042_010_002.npy,42,10,2,Deaf,111
036_008_005.npy,36,8,5,Music,74
008_008_005.npy,8,8,5,Pink,52
059_003_005.npy,59,3,5,Buy,77
033_003_002.npy,33,3,2,Hungry,61
061_010_002.npy,61,10,2,Run,67
022_004_005.npy,22,4,5,Water,88
064_008_003.npy,64,8,3,Find,67
024_008_003.npy,24,8,3,Argentina,62
054_007_001.npy,54,7,1,To land,59
005_004_005.npy,5,4,5,Bright,92
032_007_005.npy,32,7,5,Photo,102
014_005_001.npy,14,5,1,Drawer,37
055_010_001.npy,55,10,1,Catch,41
043_004_002.npy,43,4,2,Trap,70
048_009_001.npy,48,9,1,Spaghetti,77
064_001_003.npy,64,1,3,Find,74
007_001_003.npy,7,1,3,Colors,62
058_004_005.npy,58,4,5,Bathe,106
051_005_003.npy,51,5,3,Thanks,58
019_005_004.npy,19,5,4,Bitter,33
016_008_004.npy,16,8,4,Learn,72
015_008_004.npy,15,8,4,Born,79
008_005_001.npy,8,5,1,Pink,54
002_004_001.npy,2,4,1,Red,98
010_003_001.npy,10,3,1,Enemy,76
049_009_005.npy,49,9,5,Yogurt,69
044_001_003.npy,44,1,3,Rice,84
002_003_002.npy,2,3,2,Red,62
063_003_001.npy,63,3,1,Give,73
002_004_004.npy,2,4,4,Red,68
052_007_003.npy,52,7,3,Shut down,77
014_005_005.npy,14,5,5,Drawer,44
003_010_003.npy,3,10,3,Green,49
043_004_004.npy,43,4,4,Trap,82
043_004_001.npy,43,4,1,Trap,64
063_008_003.npy,63,8,3,Give,97
018_009_005.npy,18,9,5,Skimmer,64
018_001_001.npy,18,1,1,Skimmer,65
059_006_002.npy,59,6,2,Buy,69
003_004_001.npy,3,4,1,Green,69
045_007_002.npy,45,7,2,Barbecue,109
040_008_005.npy,40,8,5,Patience,98
055_001_001.npy,55,1,1,Catch,70
015_004_003.npy,15,4,3,Born,80
062_005_001.npy,62,5,1,Realize,105
050_008_004.npy,50,8,4,Accept,76
018_006_003.npy,18,6,3,Skimmer,102
037_003_003.npy,37,3,3,Ship,79
023_003_004.npy,23,3,4,Food,105
038_002_004.npy,38,2,4,None,78
017_001_005.npy,17,1,5,Call,68
025_003_002.npy,25,3,2,Uruguay,80
054_006_002.npy,54,6,2,To land,91
063_006_005.npy,63,6,5,Give,63
040_003_001.npy,40,3,1,Patience,97
026_007_002.npy,26,7,2,Country,93
029_004_002.npy,29,4,2,Mock,57
062_004_005.npy,62,4,5,Realize,70
057_007_002.npy,57,7,2,Dance,85
022_001_005.npy,22,1,5,Water,92
050_005_001.npy,50,5,1,Accept,67
008_006_003.npy,8,6,3,Pink,62
007_004_002.npy,7,4,2,Colors,73
043_002_004.npy,43,2,4,Trap,60
064_007_002.npy,64,7,2,Find,54
021_005_003.npy,21,5,3,Milk,84
017_002_003.npy,17,2,3,Call,52
013_007_004.npy,13,7,4,Away,56
057_006_002.npy,57,6,2,Dance,71
055_001_002.npy,55,1,2,Catch,86
057_002_005.npy,57,2,5,Dance,111
042_010_004.npy,42,10,4,Deaf,144
016_005_002.npy,16,5,2,Learn,66
016_002_004.npy,16,2,4,Learn,78
020_001_004.npy,20,1,4,Sweet milk,77
016_004_003.npy,16,4,3,Learn,78
050_001_001.npy,50,1,1,Accept,66
004_008_005.npy,4,8,5,Yellow,49
045_001_001.npy,45,1,1,Barbecue,117
026_005_003.npy,26,5,3,Country,90
035_010_001.npy,35,10,1,Coin,113
028_009_004.npy,28,9,4,Where,97
046_001_002.npy,46,1,2,Candy,73
055_009_004.npy,55,9,4,Catch,73
061_008_005.npy,61,8,5,Run,74
058_002_001.npy,58,2,1,Bathe,109
021_004_002.npy,21,4,2,Milk,105
038_007_003.npy,38,7,3,None,78
004_007_002.npy,4,7,2,Yellow,45
037_003_005.npy,37,3,5,Ship,65
037_003_004.npy,37,3,4,Ship,96
017_007_004.npy,17,7,4,Call,53
031_004_005.npy,31,4,5,Breakfast,75
006_009_003.npy,6,9,3,Light-blue,102
050_001_005.npy,50,1,5,Accept,117
058_002_005.npy,58,2,5,Bathe,112
063_010_002.npy,63,10,2,Give,65
010_002_001.npy,10,2,1,Enemy,44
051_002_003.npy,51,2,3,Thanks,99
041_001_001.npy,41,1,1,Perfume,83
011_009_005.npy,11,9,5,Son,38
041_005_004.npy,41,5,4,Perfume,63
007_010_004.npy,7,10,4,Colors,51
038_006_002.npy,38,6,2,None,51
041_004_001.npy,41,4,1,Perfume,89
043_006_003.npy,43,6,3,Trap,95
011_005_001.npy,11,5,1,Son,27
063_002_002.npy,63,2,2,Give,142
060_002_003.npy,60,2,3,Copy,93
021_001_002.npy,21,1,2,Milk,77
064_009_001.npy,64,9,1,Find,89
064_002_003.npy,64,2,3,Find,49
061_001_001.npy,61,1,1,Run,101
039_003_001.npy,39,3,1,Name,70
063_010_001.npy,63,10,1,Give,71
006_005_001.npy,6,5,1,Light-blue,127
033_006_005.npy,33,6,5,Hungry,140
049_002_001.npy,49,2,1,Yogurt,82
017_004_005.npy,17,4,5,Call,67
057_010_001.npy,57,10,1,Dance,100
006_008_003.npy,6,8,3,Light-blue,107
016_008_003.npy,16,8,3,Learn,85
032_006_003.npy,32,6,3,Photo,121
033_007_004.npy,33,7,4,Hungry,119
043_002_002.npy,43,2,2,Trap,96
041_007_002.npy,41,7,2,Perfume,96
044_010_005.npy,44,10,5,Rice,93
035_002_004.npy,35,2,4,Coin,96
061_002_004.npy,61,2,4,Run,67
008_002_004.npy,8,2,4,Pink,72
042_009_001.npy,42,9,1,Deaf,97
011_006_003.npy,11,6,3,Son,69
060_001_002.npy,60,1,2,Copy,102
018_001_002.npy,18,1,2,Skimmer,65
001_010_005.npy,1,10,5,Opaque,71
010_005_004.npy,10,5,4,Enemy,84
029_003_005.npy,29,3,5,Mock,73
052_008_004.npy,52,8,4,Shut down,75
027_010_003.npy,27,10,3,Last name,76
048_009_003.npy,48,9,3,Spaghetti,105
022_003_004.npy,22,3,4,Water,72
003_009_004.npy,3,9,4,Green,65
016_008_002.npy,16,8,2,Learn,76
061_004_001.npy,61,4,1,Run,76
045_006_001.npy,45,6,1,Barbecue,131
055_008_004.npy,55,8,4,Catch,52
029_006_003.npy,29,6,3,Mock,142
004_005_001.npy,4,5,1,Yellow,48
006_003_001.npy,6,3,1,Light-blue,109
032_004_004.npy,32,4,4,Photo,78
006_009_004.npy,6,9,4,Light-blue,75
043_009_004.npy,43,9,4,Trap,51
042_009_003.npy,42,9,3,Deaf,86
021_004_005.npy,21,4,5,Milk,106
019_008_004.npy,19,8,4,Bitter,52
055_002_001.npy,55,2,1,Catch,61
019_001_005.npy,19,1,5,Bitter,54
006_001_001.npy,6,1,1,Light-blue,105
001_002_001.npy,1,2,1,Opaque,93
004_008_001.npy,4,8,1,Yellow,46
062_004_002.npy,62,4,2,Realize,74
022_007_001.npy,22,7,1,Water,86
037_003_001.npy,37,3,1,Ship,84
061_003_002.npy,61,3,2,Run,70
046_003_004.npy,46,3,4,Candy,75
050_003_002.npy,50,3,2,Accept,73
051_001_005.npy,51,1,5,Thanks,107
023_003_005.npy,23,3,5,Food,71
010_003_004.npy,10,3,4,Enemy,66
034_004_003.npy,34,4,3,Map,120
057_002_003.npy,57,2,3,Dance,113
029_002_005.npy,29,2,5,Mock,141
057_001_004.npy,57,1,4,Dance,65
046_007_004.npy,46,7,4,Candy,93
017_001_002.npy,17,1,2,Call,39
043_010_002.npy,43,10,2,Trap,110
013_006_002.npy,13,6,2,Away,83
032_007_003.npy,32,7,3,Photo,75
002_001_004.npy,2,1,4,Red,71
059_006_001.npy,59,6,1,Buy,81
022_006_002.npy,22,6,2,Water,79
062_005_003.npy,62,5,3,Realize,68
025_007_002.npy,25,7,2,Uruguay,71
011_001_004.npy,11,1,4,Son,40
053_010_002.npy,53,10,2,Appear,72
055_009_002.npy,55,9,2,Catch,49
028_010_001.npy,28,10,1,Where,113
044_004_002.npy,44,4,2,Rice,81
034_009_002.npy,34,9,2,Map,147
052_004_005.npy,52,4,5,Shut down,41
025_004_004.npy,25,4,4,Uruguay,65
040_001_001.npy,40,1,1,Patience,99
043_008_002.npy,43,8,2,Trap,78
013_003_002.npy,13,3,2,Away,78
027_007_001.npy,27,7,1,Last name,48
016_001_003.npy,16,1,3,Learn,68
030_004_001.npy,30,4,1,Birthday,70
009_001_002.npy,9,1,2,Women,65
048_005_003.npy,48,5,3,Spaghetti,104
024_005_005.npy,24,5,5,Argentina,62
023_009_005.npy,23,9,5,Food,49
043_005_003.npy,43,5,3,Trap,81
064_003_001.npy,64,3,1,Find,124
038_007_005.npy,38,7,5,None,76
053_005_002.npy,53,5,2,Appear,65
036_001_004.npy,36,1,4,Music,79
011_010_003.npy,11,10,3,Son,26
055_004_002.npy,55,4,2,Catch,79
012_002_004.npy,12,2,4,Man,129
055_003_003.npy,55,3,3,Catch,113
046_010_002.npy,46,10,2,Candy,58
025_010_001.npy,25,10,1,Uruguay,141
033_006_002.npy,33,6,2,Hungry,141
036_003_003.npy,36,3,3,Music,107
026_001_003.npy,26,1,3,Country,99
058_008_001.npy,58,8,1,Bathe,70
056_006_001.npy,56,6,1,Help,61
013_004_002.npy,13,4,2,Away,132
001_010_004.npy,1,10,4,Opaque,50
054_010_004.npy,54,10,4,To land,173
041_003_004.npy,41,3,4,Perfume,105
022_002_001.npy,22,2,1,Water,72
020_005_002.npy,20,5,2,Sweet milk,98
054_010_001.npy,54,10,1,To land,87
029_010_004.npy,29,10,4,Mock,60
053_005_001.npy,53,5,1,Appear,93
006_002_004.npy,6,2,4,Light-blue,111
044_009_003.npy,44,9,3,Rice,71
028_001_005.npy,28,1,5,Where,112
005_006_002.npy,5,6,2,Bright,78
041_010_004.npy,41,10,4,Perfume,73
039_001_002.npy,39,1,2,Name,91
031_003_005.npy,31,3,5,Breakfast,128
020_008_002.npy,20,8,2,Sweet milk,60
054_001_003.npy,54,1,3,To land,103
050_009_001.npy,50,9,1,Accept,66
010_001_002.npy,10,1,2,Enemy,74
019_004_002.npy,19,4,2,Bitter,42
047_009_002.npy,47,9,2,Chewing-gum,101
061_008_004.npy,61,8,4,Run,81
047_001_001.npy,47,1,1,Chewing-gum,76
046_010_003.npy,46,10,3,Candy,64
042_004_004.npy,42,4,4,Deaf,74
063_007_004.npy,63,7,4,Give,78
015_008_001.npy,15,8,1,Born,79
007_006_002.npy,7,6,2,Colors,75
019_005_001.npy,19,5,1,Bitter,46
021_001_004.npy,21,1,4,Milk,101
004_002_004.npy,4,2,4,Yellow,44
058_006_003.npy,58,6,3,Bathe,108
031_008_002.npy,31,8,2,Breakfast,90
028_006_002.npy,28,6,2,Where,115
027_003_001.npy,27,3,1,Last name,89
010_007_004.npy,10,7,4,Enemy,37
054_009_005.npy,54,9,5,To land,88
020_006_002.npy,20,6,2,Sweet milk,71
003_004_004.npy,3,4,4,Green,66
039_003_004.npy,39,3,4,Name,70
054_003_004.npy,54,3,4,To land,83
010_004_001.npy,10,4,1,Enemy,45
035_007_004.npy,35,7,4,Coin,142
029_006_004.npy,29,6,4,Mock,85
006_007_001.npy,6,7,1,Light-blue,108
004_010_003.npy,4,10,3,Yellow,52
053_009_002.npy,53,9,2,Appear,81
063_006_001.npy,63,6,1,Give,78
015_010_005.npy,15,10,5,Born,24
024_008_001.npy,24,8,1,Argentina,41
040_007_001.npy,40,7,1,Patience,85
035_008_002.npy,35,8,2,Coin,90
019_008_005.npy,19,8,5,Bitter,60
028_008_002.npy,28,8,2,Where,81
015_004_005.npy,15,4,5,Born,79
056_002_003.npy,56,2,3,Help,110
052_009_005.npy,52,9,5,Shut down,43
030_003_003.npy,30,3,3,Birthday,105
054_008_002.npy,54,8,2,To land,112
028_010_002.npy,28,10,2,Where,140
053_004_001.npy,53,4,1,Appear,79
053_008_004.npy,53,8,4,Appear,97
003_007_001.npy,3,7,1,Green,60
014_010_003.npy,14,10,3,Drawer,22
010_006_003.npy,10,6,3,Enemy,49
017_004_004.npy,17,4,4,Call,73
053_007_005.npy,53,7,5,Appear,88
016_003_005.npy,16,3,5,Learn,76
042_008_005.npy,42,8,5,Deaf,111
045_006_004.npy,45,6,4,Barbecue,132
033_001_003.npy,33,1,3,Hungry,66
028_002_005.npy,28,2,5,Where,87
047_002_004.npy,47,2,4,Chewing-gum,110
029_008_002.npy,29,8,2,Mock,111
063_001_005.npy,63,1,5,Give,72
042_001_005.npy,42,1,5,Deaf,93
023_005_002.npy,23,5,2,Food,73
060_010_002.npy,60,10,2,Copy,112
020_010_002.npy,20,10,2,Sweet milk,45
058_001_002.npy,58,1,2,Bathe,111
008_001_002.npy,8,1,2,Pink,45
031_001_003.npy,31,1,3,Breakfast,136
007_002_003.npy,7,2,3,Colors,57
046_007_002.npy,46,7,2,Candy,92
064_010_005.npy,64,10,5,Find,137
052_010_003.npy,52,10,3,Shut down,142
018_002_005.npy,18,2,5,Skimmer,82
012_007_003.npy,12,7,3,Man,67
022_005_004.npy,22,5,4,Water,89
044_002_003.npy,44,2,3,Rice,76
027_002_005.npy,27,2,5,Last name,66
025_002_005.npy,25,2,5,Uruguay,140
027_005_001.npy,27,5,1,Last name,51
022_008_003.npy,22,8,3,Water,78
003_008_001.npy,3,8,1,Green,60
028_001_002.npy,28,1,2,Where,75
058_004_001.npy,58,4,1,Bathe,93
023_004_005.npy,23,4,5,Food,70
026_006_001.npy,26,6,1,Country,72
006_006_004.npy,6,6,4,Light-blue,105
057_004_004.npy,57,4,4,Dance,120
025_003_001.npy,25,3,1,Uruguay,75
047_006_003.npy,47,6,3,Chewing-gum,90
039_005_004.npy,39,5,4,Name,75
049_009_003.npy,49,9,3,Yogurt,135
006_010_001.npy,6,10,1,Light-blue,107
035_005_001.npy,35,5,1,Coin,113
047_004_003.npy,47,4,3,Chewing-gum,63
025_001_005.npy,25,1,5,Uruguay,74
019_005_003.npy,19,5,3,Bitter,38
002_007_003.npy,2,7,3,Red,76
063_005_003.npy,63,5,3,Give,45
008_006_002.npy,8,6,2,Pink,68
053_006_005.npy,53,6,5,Appear,112
015_001_002.npy,15,1,2,Born,41
052_003_003.npy,52,3,3,Shut down,51
007_002_004.npy,7,2,4,Colors,65
056_002_004.npy,56,2,4,Help,74
002_002_001.npy,2,2,1,Red,69
014_002_003.npy,14,2,3,Drawer,36
008_004_003.npy,8,4,3,Pink,52
021_004_004.npy,21,4,4,Milk,110
041_010_005.npy,41,10,5,Perfume,98
062_009_002.npy,62,9,2,Realize,76
057_005_002.npy,57,5,2,Dance,69
030_001_004.npy,30,1,4,Birthday,83
023_003_001.npy,23,3,1,Food,99
063_007_001.npy,63,7,1,Give,59
019_007_005.npy,19,7,5,Bitter,55
045_009_005.npy,45,9,5,Barbecue,137
016_010_001.npy,16,10,1,Learn,90
007_007_001.npy,7,7,1,Colors,48
005_009_005.npy,5,9,5,Bright,57
021_002_002.npy,21,2,2,Milk,80
039_001_003.npy,39,1,3,Name,83
058_009_003.npy,58,9,3,Bathe,63
064_002_002.npy,64,2,2,Find,75
008_002_003.npy,8,2,3,Pink,71
025_001_001.npy,25,1,1,Uruguay,94
022_010_005.npy,22,10,5,Water,45
049_006_003.npy,49,6,3,Yogurt,117
048_010_003.npy,48,10,3,Spaghetti,163
040_004_005.npy,40,4,5,Patience,63
038_001_005.npy,38,1,5,None,74
005_008_003.npy,5,8,3,Bright,130
027_006_003.npy,27,6,3,Last name,50
001_006_005.npy,1,6,5,Opaque,99
023_005_003.npy,23,5,3,Food,76
036_002_004.npy,36,2,4,Music,86
025_009_002.npy,25,9,2,Uruguay,62
041_004_003.npy,41,4,3,Perfume,92
005_005_002.npy,5,5,2,Bright,72
023_004_002.npy,23,4,2,Food,139
058_007_005.npy,58,7,5,Bathe,96
031_007_003.npy,31,7,3,Breakfast,113
019_010_001.npy,19,10,1,Bitter,54
058_007_002.npy,58,7,2,Bathe,87
063_001_004.npy,63,1,4,Give,112
038_005_004.npy,38,5,4,None,73
024_010_004.npy,24,10,4,Argentina,80
006_005_002.npy,6,5,2,Light-blue,141
010_006_004.npy,10,6,4,Enemy,66
054_008_005.npy,54,8,5,To land,75
024_010_005.npy,24,10,5,Argentina,85
020_006_003.npy,20,6,3,Sweet milk,47
020_010_004.npy,20,10,4,Sweet milk,34
038_008_003.npy,38,8,3,None,41
025_006_004.npy,25,6,4,Uruguay,113
051_005_004.npy,51,5,4,Thanks,68
037_008_004.npy,37,8,4,Ship,44
013_004_004.npy,13,4,4,Away,106
015_010_003.npy,15,10,3,Born,18
005_004_003.npy,5,4,3,Bright,102
013_002_004.npy,13,2,4,Away,72
021_003_001.npy,21,3,1,Milk,103
005_001_003.npy,5,1,3,Bright,77
043_006_002.npy,43,6,2,Trap,73
021_001_003.npy,21,1,3,Milk,88
063_009_003.npy,63,9,3,Give,70
001_001_004.npy,1,1,4,Opaque,76
064_004_003.npy,64,4,3,Find,70
019_008_002.npy,19,8,2,Bitter,57
001_001_001.npy,1,1,1,Opaque,67
007_003_002.npy,7,3,2,Colors,56
028_002_004.npy,28,2,4,Where,105
019_003_005.npy,19,3,5,Bitter,52
009_003_005.npy,9,3,5,Women,81
016_003_003.npy,16,3,3,Learn,69
062_001_001.npy,62,1,1,Realize,66
029_010_001.npy,29,10,1,Mock,105
026_003_005.npy,26,3,5,Country,57
033_003_003.npy,33,3,3,Hungry,74
008_007_004.npy,8,7,4,Pink,48
012_005_005.npy,12,5,5,Man,111
011_009_003.npy,11,9,3,Son,34
006_010_004.npy,6,10,4,Light-blue,84
013_004_005.npy,13,4,5,Away,72
022_010_001.npy,22,10,1,Water,67
010_009_003.npy,10,9,3,Enemy,46
056_003_002.npy,56,3,2,Help,95
019_003_003.npy,19,3,3,Bitter,74
026_005_001.npy,26,5,1,Country,60
014_004_004.npy,14,4,4,Drawer,87
040_010_005.npy,40,10,5,Patience,143
055_006_003.npy,55,6,3,Catch,105
018_004_005.npy,18,4,5,Skimmer,77
031_006_001.npy,31,6,1,Breakfast,88
021_005_005.npy,21,5,5,Milk,90
003_006_003.npy,3,6,3,Green,99
030_004_005.npy,30,4,5,Birthday,69
004_007_005.npy,4,7,5,Yellow,42
063_004_005.npy,63,4,5,Give,53
048_006_003.npy,48,6,3,Spaghetti,124
053_001_004.npy,53,1,4,Appear,79
033_007_005.npy,33,7,5,Hungry,116
053_008_003.npy,53,8,3,Appear,84
022_003_001.npy,22,3,1,Water,70
023_002_005.npy,23,2,5,Food,80
001_010_001.npy,1,10,1,Opaque,83
020_009_003.npy,20,9,3,Sweet milk,45
038_005_003.npy,38,5,3,None,78
029_007_005.npy,29,7,5,Mock,113
013_007_005.npy,13,7,5,Away,78
007_002_002.npy,7,2,2,Colors,64
054_009_002.npy,54,9,2,To land,80
051_001_004.npy,51,1,4,Thanks,92
